0_1.png,1
1_0.png,0
2_1.png,1
3_0.png,0
4_1.png,1
5_1.png,1
6_0.png,0
7_1.png,1
8_1.png,1
9_1.png,1
10_0.png,0
11_1.png,1
12_1.png,1
13_1.png,1
14_1.png,1
15_1.png,1
16_0.png,0
17_0.png,0
18_0.png,0
19_0.png,0
20_0.png,0
21_1.png,1
22_0.png,0
23_0.png,0
24_0.png,0
25_1.png,1
26_1.png,1
27_1.png,1
28_1.png,1
29_0.png,0
30_1.png,1
31_0.png,0
32_1.png,1
33_1.png,1
34_0.png,0
35_0.png,0
36_0.png,0
37_1.png,1
38_0.png,0
39_1.png,1
40_1.png,1
41_0.png,0
42_0.png,0
43_1.png,1
44_0.png,0
45_0.png,0
46_0.png,0
47_1.png,1
48_0.png,0
49_0.png,0
50_1.png,1
51_1.png,1
52_0.png,0
53_0.png,0
54_0.png,0
55_1.png,1
56_1.png,1
57_1.png,1
58_1.png,1
59_1.png,1
60_0.png,0
61_1.png,1
62_1.png,1
63_1.png,1
64_0.png,0
65_1.png,1
66_1.png,1
67_0.png,0
68_1.png,1
69_0.png,0
70_0.png,0
71_0.png,0
72_1.png,1
73_0.png,0
74_1.png,1
75_1.png,1
76_1.png,1
77_0.png,0
78_0.png,0
79_1.png,1
80_0.png,0
81_1.png,1
82_0.png,0
83_1.png,1
84_0.png,0
85_1.png,1
86_1.png,1
87_1.png,1
88_0.png,0
89_1.png,1
90_1.png,1
91_0.png,0
92_1.png,1
93_1.png,1
94_1.png,1
95_0.png,0
96_0.png,0
97_1.png,1
98_1.png,1
99_0.png,0
100_1.png,1
101_1.png,1
102_0.png,0
103_1.png,1
104_0.png,0
105_0.png,0
106_0.png,0
107_0.png,0
108_0.png,0
109_1.png,1
110_0.png,0
111_1.png,1
112_1.png,1
113_1.png,1
114_0.png,0
115_0.png,0
116_0.png,0
117_1.png,1
118_1.png,1
119_1.png,1
120_0.png,0
121_1.png,1
122_0.png,0
123_1.png,1
124_0.png,0
125_1.png,1
126_1.png,1
127_1.png,1
128_1.png,1
129_0.png,0
130_0.png,0
131_0.png,0
132_1.png,1
133_1.png,1
134_1.png,1
135_0.png,0
136_0.png,0
137_1.png,1
138_0.png,0
139_1.png,1
140_0.png,0
141_1.png,1
142_1.png,1
143_0.png,0
144_0.png,0
145_1.png,1
146_1.png,1
147_1.png,1
148_1.png,1
149_0.png,0
150_0.png,0
151_0.png,0
152_1.png,1
153_1.png,1
154_1.png,1
155_0.png,0
156_0.png,0
157_1.png,1
158_0.png,0
159_0.png,0
160_1.png,1
161_0.png,0
162_0.png,0
163_1.png,1
164_0.png,0
165_0.png,0
166_1.png,1
167_1.png,1
168_1.png,1
169_1.png,1
170_0.png,0
171_0.png,0
172_1.png,1
173_0.png,0
174_0.png,0
175_0.png,0
176_0.png,0
177_1.png,1
178_0.png,0
179_1.png,1
180_0.png,0
181_1.png,1
182_1.png,1
183_1.png,1
184_0.png,0
185_0.png,0
186_1.png,1
187_0.png,0
188_0.png,0
189_0.png,0
190_1.png,1
191_0.png,0
192_0.png,0
193_0.png,0
194_1.png,1
195_1.png,1
196_0.png,0
197_0.png,0
198_1.png,1
199_1.png,1
200_1.png,1
201_0.png,0
202_0.png,0
203_1.png,1
204_0.png,0
205_1.png,1
206_1.png,1
207_0.png,0
208_0.png,0
209_0.png,0
210_0.png,0
211_0.png,0
212_1.png,1
213_1.png,1
214_0.png,0
215_1.png,1
216_1.png,1
217_0.png,0
218_1.png,1
219_0.png,0
220_0.png,0
221_1.png,1
222_1.png,1
223_1.png,1
224_1.png,1
225_1.png,1
226_1.png,1
227_0.png,0
228_0.png,0
229_0.png,0
230_1.png,1
231_0.png,0
232_1.png,1
233_1.png,1
234_1.png,1
235_0.png,0
236_1.png,1
237_0.png,0
238_1.png,1
239_0.png,0
240_0.png,0
241_0.png,0
242_1.png,1
243_0.png,0
244_1.png,1
245_0.png,0
246_1.png,1
247_1.png,1
248_1.png,1
249_1.png,1
250_0.png,0
251_1.png,1
252_0.png,0
253_1.png,1
254_0.png,0
255_0.png,0
256_1.png,1
257_0.png,0
258_1.png,1
259_1.png,1
260_0.png,0
261_0.png,0
262_0.png,0
263_1.png,1
264_0.png,0
265_1.png,1
266_1.png,1
267_1.png,1
268_1.png,1
269_1.png,1
270_0.png,0
271_1.png,1
272_1.png,1
273_0.png,0
274_1.png,1
275_0.png,0
276_0.png,0
277_0.png,0
278_1.png,1
279_0.png,0
280_0.png,0
281_1.png,1
282_1.png,1
283_0.png,0
284_1.png,1
285_0.png,0
286_1.png,1
287_0.png,0
288_0.png,0
289_1.png,1
290_0.png,0
291_0.png,0
292_1.png,1
293_1.png,1
294_1.png,1
295_1.png,1
296_1.png,1
297_0.png,0
298_0.png,0
299_1.png,1
300_1.png,1
301_0.png,0
302_1.png,1
303_0.png,0
304_1.png,1
305_0.png,0
306_1.png,1
307_0.png,0
308_0.png,0
309_0.png,0
310_0.png,0
311_0.png,0
312_0.png,0
313_1.png,1
314_0.png,0
315_1.png,1
316_1.png,1
317_0.png,0
318_0.png,0
319_1.png,1
320_1.png,1
321_1.png,1
322_0.png,0
323_0.png,0
324_0.png,0
325_0.png,0
326_0.png,0
327_1.png,1
328_0.png,0
329_1.png,1
330_0.png,0
331_0.png,0
332_1.png,1
333_0.png,0
334_1.png,1
335_1.png,1
336_0.png,0
337_0.png,0
338_0.png,0
339_0.png,0
340_1.png,1
341_1.png,1
342_0.png,0
343_1.png,1
344_1.png,1
345_0.png,0
346_1.png,1
347_0.png,0
348_1.png,1
349_1.png,1
350_1.png,1
351_0.png,0
352_1.png,1
353_0.png,0
354_1.png,1
355_1.png,1
356_1.png,1
357_0.png,0
358_0.png,0
359_0.png,0
360_0.png,0
361_1.png,1
362_1.png,1
363_1.png,1
364_0.png,0
365_0.png,0
366_1.png,1
367_1.png,1
368_1.png,1
369_1.png,1
370_1.png,1
371_0.png,0
372_0.png,0
373_1.png,1
374_0.png,0
375_0.png,0
376_1.png,1
377_0.png,0
378_0.png,0
379_0.png,0
380_0.png,0
381_0.png,0
382_1.png,1
383_0.png,0
384_0.png,0
385_0.png,0
386_0.png,0
387_1.png,1
388_1.png,1
389_1.png,1
390_0.png,0
391_1.png,1
392_0.png,0
393_0.png,0
394_0.png,0
395_0.png,0
396_0.png,0
397_1.png,1
398_1.png,1
399_0.png,0
400_1.png,1
401_0.png,0
402_1.png,1
403_0.png,0
404_0.png,0
405_1.png,1
406_1.png,1
407_1.png,1
408_0.png,0
409_0.png,0
410_0.png,0
411_1.png,1
412_0.png,0
413_1.png,1
414_1.png,1
415_0.png,0
416_1.png,1
417_1.png,1
418_0.png,0
419_0.png,0
420_0.png,0
421_0.png,0
422_1.png,1
423_0.png,0
424_0.png,0
425_1.png,1
426_1.png,1
427_0.png,0
428_1.png,1
429_0.png,0
430_0.png,0
431_1.png,1
432_1.png,1
433_1.png,1
434_0.png,0
435_1.png,1
436_1.png,1
437_1.png,1
438_1.png,1
439_0.png,0
440_0.png,0
441_0.png,0
442_1.png,1
443_1.png,1
444_0.png,0
445_0.png,0
446_1.png,1
447_0.png,0
448_0.png,0
449_1.png,1
450_0.png,0
451_1.png,1
452_0.png,0
453_1.png,1
454_0.png,0
455_1.png,1
456_1.png,1
457_0.png,0
458_1.png,1
459_0.png,0
460_1.png,1
461_1.png,1
462_1.png,1
463_1.png,1
464_1.png,1
465_0.png,0
466_0.png,0
467_1.png,1
468_1.png,1
469_0.png,0
470_1.png,1
471_0.png,0
472_0.png,0
473_0.png,0
474_1.png,1
475_0.png,0
476_1.png,1
477_0.png,0
478_0.png,0
479_0.png,0
480_1.png,1
481_0.png,0
482_1.png,1
483_0.png,0
484_1.png,1
485_1.png,1
486_0.png,0
487_0.png,0
488_0.png,0
489_0.png,0
490_0.png,0
491_1.png,1
492_0.png,0
493_0.png,0
494_0.png,0
495_1.png,1
496_0.png,0
497_1.png,1
498_0.png,0
499_0.png,0
500_0.png,0
501_0.png,0
502_1.png,1
503_1.png,1
504_0.png,0
505_0.png,0
506_1.png,1
